iter	Logloss
538	0.005091568344
539	0.005091580365
540	0.005091557973
541	0.005091543123
542	0.005085692684
543	0.005085683255
544	0.005085681134
545	0.005085133295
546	0.005085065883
547	0.00508506824
548	0.005085012694
549	0.005083241522
550	0.00508317288
551	0.005083194565
552	0.005082694955
553	0.005082660778
554	0.005082635557
555	0.00504454267
556	0.005044545426
557	0.005044543069
558	0.005043038083
559	0.005042987252
560	0.005042987252
561	0.005042934535
562	0.005042918117
563	0.005041114039
564	0.005039349702
565	0.005039390244
566	0.005039286533
567	0.005039248901
568	0.005039215902
569	0.005036923887
570	0.005036902828
571	0.005036904088
572	0.005036865196
573	0.005026763774
574	0.005026708854
575	0.005026696044
576	0.005026684105
577	0.005017709587
578	0.005017592019
579	0.00501570026
580	0.004994358007
581	0.004982751739
582	0.00498019691
583	0.004976779656
584	0.004976778713
585	0.004976795213
586	0.004973757591
587	0.004944510157
588	0.004944492479
589	0.004941263996
590	0.004939298736
591	0.00492659799
592	0.004924306736
593	0.004924296129
594	0.004924236649
595	0.004892592851
596	0.004888999945
597	0.004876772283
598	0.004870363488
599	0.004866614644
600	0.004852218491
601	0.004852186988
602	0.004852186988
603	0.004852149511
604	0.004838076695
605	0.004838079759
606	0.004835507016
607	0.004829183861
608	0.004819519558
609	0.004787056271
610	0.004785101884
611	0.004783394344
612	0.004781699204
613	0.004742411967
614	0.004740330748
615	0.004740162279
616	0.004737401084
617	0.004737391892
618	0.004710192062
619	0.004708242041
620	0.004708137931
621	0.004704971022
622	0.00470495076
623	0.004702851414
624	0.004702732935
625	0.004699282397
626	0.004699192193
627	0.004678730899
628	0.004655150232
629	0.004653233691
630	0.004632861875
631	0.004632854568
632	0.004632841604
633	0.004619460302
634	0.004607836886
635	0.004565388262
636	0.004565394001
637	0.004565371065
638	0.004565356451
639	0.004565332409
640	0.004565331466
641	0.004565284273
642	0.004565209082
643	0.004565196907
644	0.004565173572
645	0.004565184415
646	0.004565172865
647	0.004565112687
648	0.00456512848
649	0.004565124237
650	0.004565120701
651	0.004565135397
652	0.004565132015
653	0.004565092262
654	0.004565087938
655	0.004565095952
656	0.004565095245
657	0.004565098001
658	0.00456509093
659	0.004565075844
660	0.004565086687
661	0.004565093758
662	0.004565091873
663	0.004565087394
664	0.004565091637
665	0.00456508598
666	0.004565082208
667	0.004565051802
668	0.004565026346
669	0.004565000971
670	0.00456499885
671	0.004564980464
672	0.004564965615
673	0.004564955479
674	0.00456494849
675	0.004564941183
676	0.004564938354
677	0.004564951554
678	0.004564932625
679	0.004564909526
680	0.004564881404
681	0.004564881404
682	0.004564885883
683	0.004564881087
684	0.004564883761
685	0.00456488659
686	0.004564787837
687	0.004564747613
688	0.004564719032
689	0.004564719032
690	0.004564719032
691	0.0045647144
692	0.004564689814
693	0.004564644086
694	0.004564638665
695	0.0045646488
696	0.004564644558
697	0.004564635601
698	0.004564547609
699	0.004564533467
700	0.00456452451
701	0.004564527574
702	0.004564504003
703	0.004564476507
704	0.004564463226
705	0.004564441069
706	0.004564441069
707	0.004564456944
708	0.004564439583
709	0.004564427879
710	0.004564421043
711	0.004564422929
712	0.00456440808
713	0.004564386948
714	0.004564359841
715	0.004564376812
716	0.004564329589
717	0.004564337839
718	0.004564278286
719	0.004564248515
720	0.00456420373
721	0.004564183387
722	0.004564170577
723	0.00456416492
724	0.00456416162
725	0.004564158792
726	0.00456415667
727	0.004564055561
728	0.004564050611
729	0.004564049043
730	0.0045640448
731	0.004564024058
732	0.004501406026
733	0.00449968088
734	0.004498074367
735	0.004496211966
736	0.004493366029
737	0.004493342621
738	0.004491405891
739	0.004491399055
740	0.00449139552
741	0.004474440998
742	0.004474405324
743	0.00447440391
744	0.00447432584
745	0.004474309812
746	0.004474310836
747	0.004469733901
748	0.004469727301
749	0.004469702942
750	0.004469701845
751	0.004469704202
752	0.004469666181
753	0.004469687005
754	0.004466433047
755	0.004466403348
756	0.004453788671
757	0.00445262121
758	0.004437091643
759	0.004437094318
760	0.004437089839
761	0.004437097617
762	0.004437070747
763	0.004437070747
764	0.004436984559
765	0.004435384891
766	0.004432510678
767	0.004432465186
768	0.004432451751
769	0.004432477443
770	0.004429423683
771	0.004426639491
772	0.0044251822
773	0.004387849091
774	0.004387856633
775	0.00438785608
776	0.00438777884
777	0.004387670814
778	0.004387671049
779	0.004387682599
780	0.004387648186
781	0.004387636482
782	0.004387650153
783	0.004387606783
784	0.00438363074
785	0.004343696207
786	0.004343659201
787	0.004340483109
788	0.004317628273
789	0.00431172058
790	0.004309363583
791	0.004309342052
792	0.004309295617
793	0.004307534807
794	0.00430752585
795	0.004287268538
796	0.004285977792
797	0.004285863483
798	0.004285860101
799	0.004285860101
800	0.004285849023
801	0.004285810131
802	0.004284134156
803	0.004282668924
804	0.004281018189
805	0.004271014513
806	0.004270937836
807	0.004270951035
808	0.004246259908
809	0.004223825317
810	0.004223828698
811	0.004223834201
812	0.004223827601
813	0.004223810476
814	0.004223804973
815	0.004223789498
816	0.004223795627
817	0.004216800913
818	0.004216808455
819	0.004216808455
820	0.004216763199
821	0.004216781113
822	0.00421678017
823	0.004216759428
824	0.004216743482
825	0.004216743482
826	0.004216735703
827	0.004216733818
828	0.004216699722
829	0.004216683458
830	0.004216682279
831	0.004216709386
832	0.004216637341
833	0.004216645119
834	0.004216622594
835	0.004216639094
836	0.004216639094
837	0.004216604445
838	0.00421656548
839	0.004216571137
840	0.004216571137
841	0.004216533424
842	0.004216534367
843	0.004216530124
844	0.004215541738
845	0.004214199155
846	0.004213238419
847	0.004213223805
848	0.004213234729
849	0.004199019491
850	0.004171881569
851	0.004170033936
852	0.004151693751
853	0.004150148296
854	0.00414854415
855	0.004148523879
856	0.004147259705
857	0.004147216334
858	0.004147168404
859	0.004147150962
860	0.00413761508
861	0.004137595516
862	0.004137568881
863	0.004106147013
864	0.004089086349
865	0.004050950093
866	0.004022076555
867	0.004022054634
868	0.004022046538
869	0.004020904153
870	0.004019421795
871	0.004019418413
872	0.004019364201
873	0.004017831238
874	0.004017749447
875	0.004017717699
876	0.004017655862
877	0.00401765374
878	0.004007930372
879	0.004006235622
880	0.004006117687
881	0.004004511409
882	0.004003004456
883	0.004002979
884	0.004001473503
885	0.003987865356
886	0.003987858285
887	0.003986650486
888	0.003986563909
889	0.003985207277
890	0.003985219534
891	0.003974314069
892	0.003974286564
893	0.003965844063
894	0.003964435943
895	0.003942674398
896	0.003901417041
897	0.003901408791
898	0.003901429769
899	0.003901359292
900	0.003901361414
901	0.003901351677
902	0.003901351677
903	0.00390135262
904	0.003899861891
905	0.003899872969
906	0.003899807053
907	0.003899807053
908	0.003899812238
909	0.003899810824
910	0.003899813417
911	0.003899731309
912	0.003897543222
913	0.003897528137
914	0.003897539451
915	0.00389752578
916	0.003896206296
917	0.003896203468
918	0.003895889699
919	0.003895854732
920	0.003895823619
921	0.003892180227
922	0.003870829164
923	0.0038708195
924	0.003870830106
925	0.003870813371
926	0.003870787915
927	0.003870797343
928	0.003869323144
929	0.00386931804
930	0.003869285349
931	0.003869275141
932	0.003869276945
933	0.003869265631
934	0.003869194293
935	0.003869137569
936	0.003869024225
937	0.003869007172
938	0.003868985804
939	0.003868985097
940	0.003868993265
941	0.00386867758
942	0.003868633974
943	0.003868643874
944	0.003868643874
945	0.003868588328
946	0.003868549436
947	0.003868142686
948	0.0038681441
949	0.003868145986
950	0.003867078873
951	0.003867077459
952	0.003867037624
953	0.003867014761
954	0.003867012875
955	0.003865871822
956	0.0038649484
957	0.003864928601
958	0.003861361787
959	0.00386135118
960	0.003860940444
961	0.003859837104
962	0.003859806227
963	0.003859817541
964	0.003847166657
965	0.003827781876
966	0.003810336453
967	0.003803528309
968	0.003801607761
969	0.003785495905
970	0.00376535142
971	0.003745213136
972	0.003745204887
973	0.003743996802
974	0.003743080759
975	0.003743067795
976	0.00374187087
977	0.003732971654
978	0.003732971654
979	0.003731712584
980	0.00373170787
981	0.003731726962
982	0.003702668139
983	0.003679201851
984	0.003679203347
985	0.00367918449
986	0.003679160448
987	0.003679140884
988	0.003679119598
989	0.003679124548
990	0.003679114117
991	0.003678355926
992	0.003658268891
993	0.003658285155
994	0.00365825687
995	0.003658270777
996	0.003658256399
997	0.003650838421
998	0.003650838022
999	0.003650790276
