feature,mean_importance
SSO:000018903,0.0
SSO:000031479,0.0
SSO:000019147,0.0
SSO:000042175,0.0
SSO:000043066,0.0
SSO:000036484,0.0
SSO:000005947,0.0
SSO:000034048,0.0
SSO:000020179,0.0
SSO:000020168,0.0
SSO:000032546,0.0
SSO:000012877,0.0
SSO:000002735,0.0
SSO:000006362,0.0
SSO:000012180,0.0
SSO:000000360,0.0
SSO:000005748,0.0
SSO:000008026,0.0
SSO:000002361,0.0
SSO:000025035,0.0
SSO:000033401,0.0
SSO:000018307,0.0
SSO:000001540,0.0
SSO:000001501,0.0
SSO:000024249,0.0
SSO:000000256,0.0
SSO:000029149,0.0
SSO:000029325,0.0
SSO:000002198,0.0
SSO:000012648,0.0
SSO:000017110,0.0
SSO:000006003,0.0
SSO:000011098,0.0
SSO:000019942,0.0
SSO:000016760,0.0
SSO:000025046,0.0
SSO:000002476,0.0
SSO:000009432,0.0
SSO:000035516,0.0
SSO:000003160,0.0
SSO:000035325,0.0
SSO:000004833,0.0
SSO:000002919,0.0
SSO:000001472,0.0
SSO:000017751,0.0
SSO:000020972,0.0
SSO:000004872,0.0
SSO:000018341,0.0
SSO:000008677,0.0
SSO:000019149,0.0
SSO:000031477,0.0
SSO:000003007,0.0
SSO:000010179,0.0
SSO:000006915,0.0
SSO:000013191,0.0
SSO:000023932,0.0
SSO:000000898,0.0
SSO:000018487,0.0
SSO:000008848,0.0
SSO:000000421,0.0
SSO:000020985,0.0
SSO:000032555,0.0
SSO:000013137,0.0
SSO:000011012,0.0
SSO:000002858,0.0
SSO:000012588,0.0
SSO:000001549,0.0
SSO:000003227,0.0
SSO:000043333,0.0
SSO:000005919,0.0
SSO:000017823,0.0
SSO:000001873,0.0
SSO:000002845,0.0
SSO:000018585,0.0
SSO:000005625,0.0
SSO:000026729,0.0
SSO:000002792,0.0
SSO:000018960,0.0
SSO:000029086,0.0
SSO:000011913,0.0
SSO:000035043,0.0
SSO:000030069,0.0
SSO:000029621,0.0
SSO:000019516,0.0
SSO:000019088,0.0
SSO:000023545,0.0
SSO:000016875,0.0
SSO:000008679,0.0
SSO:000033054,0.0
SSO:000010569,0.0
SSO:000017797,0.0
SSO:000000367,0.0
SSO:000000115,0.0
SSO:000023157,0.0
SSO:000043132,0.0
SSO:000005856,0.0
SSO:000020170,0.0
SSO:000024555,0.0
SSO:000023973,0.0
SSO:000006020,0.0
SSO:000000236,0.0
SSO:000001680,0.0
SSO:000012870,0.0
SSO:000002313,0.0
SSO:000033777,0.0
SSO:000026185,0.0
SSO:000024912,0.0
SSO:000000378,0.0
SSO:000044313,0.0
SSO:000025725,0.0
SSO:000033779,0.0
SSO:000043563,0.0
SSO:000004565,0.0
SSO:000018825,0.0
SSO:000033768,0.0
SSO:000017365,0.0
SSO:000007565,0.0
SSO:000021301,0.0
SSO:000017583,0.0
SSO:000005940,0.0
SSO:000042344,0.0
SSO:000017731,0.0
SSO:000029101,0.0
SSO:000020357,0.0
SSO:000010228,0.0
SSO:000003526,0.0
SSO:000010264,0.0
SSO:000020032,0.0
SSO:000002815,0.0
SSO:000006532,0.0
SSO:000005200,0.0
SSO:000019622,0.0
SSO:000004632,0.0
SSO:000002465,0.0
SSO:000009560,0.0
SSO:000024900,0.0
SSO:000016584,0.0
SSO:000039875,0.0
SSO:000019256,0.0
SSO:000043749,0.0
SSO:000001381,0.0
SSO:000028878,0.0
SSO:000005425,0.0
SSO:000021023,0.0
SSO:000002060,0.0
SSO:000019254,0.0
SSO:000033017,0.0
SSO:000006856,0.0
SSO:000001538,0.0
SSO:000009008,0.0
SSO:000036516,0.0
SSO:000002078,0.0
SSO:000023742,0.0
SSO:000004128,0.0
SSO:000033394,0.0
SSO:000042574,0.0
SSO:000008598,0.0
SSO:000020690,0.0
SSO:000024909,0.0
SSO:000044067,0.0
SSO:000033396,0.0
SSO:000020651,0.0
SSO:000019378,0.0
SSO:000035484,0.0
SSO:000025352,0.0
SSO:000030665,0.0
SSO:000012720,0.0
SSO:000029421,0.0
SSO:000004606,0.0
SSO:000041777,0.0
SSO:000021274,0.0
SSO:000044141,0.0
SSO:000029234,0.0
SSO:000030901,0.0
SSO:000005750,0.0
SSO:000012253,0.0
SSO:000007095,0.0
SSO:000011962,0.0
SSO:000003943,0.0
SSO:000012964,0.0
SSO:000043675,0.0
SSO:000005791,0.0
SSO:000007673,0.0
SSO:000018312,0.0
SSO:000000462,0.0
SSO:000021641,0.0
SSO:000004673,0.0
SSO:000005938,0.0
SSO:000021338,0.0
SSO:000019557,0.0
SSO:000008857,0.0
SSO:000007520,0.0
SSO:000018860,0.0
SSO:000001157,0.0
SSO:000043914,0.0
SSO:000026055,0.0
SSO:000017662,0.0
SSO:000021494,0.0
SSO:000012057,0.0
SSO:000037091,0.0
SSO:000002100,0.0
SSO:000035022,0.0
SSO:000022720,0.0
SSO:000017923,0.0
SSO:000043479,0.0
SSO:000020348,0.0
SSO:000021496,0.0
SSO:000020473,0.0
SSO:000000530,0.0
SSO:000019421,0.0
SSO:000010314,0.0
SSO:000016618,0.0
SSO:000021623,0.0
SSO:000035530,0.0
SSO:000009124,0.0
SSO:000022059,0.0
SSO:000007576,0.0
SSO:000002801,0.0
SSO:000032156,0.0
SSO:000007226,0.0
SSO:000002840,0.0
SSO:000018580,0.0
SSO:000006834,0.0
SSO:000022964,0.0
SSO:000002067,0.0
SSO:000001191,0.0
SSO:000024805,0.0
SSO:000012272,0.0
SSO:000032320,0.0
SSO:000033617,0.0
SSO:000011524,0.0
SSO:000009690,0.0
SSO:000028976,0.0
SSO:000020008,0.0
SSO:000012765,0.0
SSO:000012975,0.0
SSO:000012331,0.0
SSO:000029484,0.0
SSO:000020099,0.0
SSO:000000219,0.0
SSO:000009871,0.0
SSO:000005620,0.0
SSO:000007032,0.0
SSO:000006836,0.0
SSO:000007004,0.0
SSO:000033829,0.0
SSO:000039882,0.0
SSO:000009126,0.0
SSO:000002107,0.0
SSO:000020406,0.0
SSO:000030836,0.0
SSO:000026457,0.0
SSO:000026459,0.0
SSO:000012039,0.0
SSO:000029360,0.0
SSO:000000149,0.0
SSO:000033121,0.0
SSO:000003347,0.0
SSO:000042503,0.0
SSO:000013547,0.0
SSO:000000325,0.0
SSO:000018878,0.0
SSO:000036548,0.0
SSO:000024156,0.0
SSO:000002109,0.0
SSO:000006845,0.0
SSO:000008464,0.0
SSO:000013218,0.0
SSO:000025153,0.0
SSO:000020784,0.0
SSO:000012037,0.0
SSO:000017327,0.0
SSO:000024258,0.0
SSO:000012091,0.0
SSO:000019537,0.0
SSO:000025767,0.0
SSO:000043082,0.0
SSO:000008131,0.0
SSO:000012455,0.0
SSO:000003012,0.0
SSO:000016725,0.0
SSO:000026035,0.0
SSO:000016644,0.0
SSO:000030834,0.0
SSO:000020404,0.0
SSO:000010697,0.0
SSO:000012630,0.0
SSO:000019591,0.0
SSO:000025979,0.0
SSO:000042313,0.0
SSO:000000373,0.0
SSO:000036760,0.0
SSO:000016590,0.0
SSO:000005030,0.0
SSO:000012676,0.0
SSO:000007360,0.0
SSO:000012739,0.0
SSO:000012552,0.0
SSO:000008820,0.0
SSO:000019604,0.0
SSO:000043436,0.0
SSO:000021366,0.0
SSO:000002875,0.0
SSO:000000987,0.0
SSO:000008610,0.0
SSO:000021291,0.0
SSO:000022362,0.0
SSO:000010751,0.0
SSO:000007812,0.0
SSO:000005418,0.0
SSO:000008019,0.0
SSO:000012938,0.0
SSO:000009842,0.0
SSO:000002979,0.0
SSO:000008184,0.0
SSO:000041668,0.0
SSO:000029128,0.0
SSO:000035652,0.0
SSO:000009662,0.0
SSO:000001356,0.0
SSO:000005057,0.0
SSO:000029073,0.0
SSO:000026718,0.0
SSO:000019052,0.0
SSO:000002448,0.0
SSO:000019281,0.0
SSO:000024339,0.0
SSO:000031122,0.0
SSO:000033859,0.0
SSO:000013094,0.0
SSO:000007158,0.0
SSO:000035431,0.0
SSO:000020546,0.0
SSO:000004706,0.0
SSO:000002767,0.0
SSO:000000355,0.0
SSO:000021536,0.0
SSO:000002977,0.0
SSO:000005727,0.0
SSO:000019673,0.0
SSO:000007704,0.0
SSO:000006048,0.0
SSO:000033710,0.0
SSO:000012629,0.0
SSO:000043878,0.0
SSO:000018693,0.0
SSO:000000713,0.0
SSO:000007732,0.0
SSO:000020799,0.0
SSO:000042256,0.0
SSO:000005774,0.0
SSO:000001922,0.0
SSO:000025801,0.0
SSO:000033387,0.0
SSO:000012791,0.0
SSO:000036713,0.0
SSO:000044352,0.0
SSO:000010110,0.0
SSO:000035073,0.0
SSO:000020086,0.0
SSO:000020518,0.0
SSO:000012915,0.0
SSO:000025067,0.0
SSO:000024264,0.0
SSO:000030048,0.0
SSO:000042622,0.0
SSO:000012750,0.0
SSO:000025660,0.0
SSO:000024953,0.0
SSO:000043445,0.0
SSO:000021806,0.0
SSO:000030881,0.0
SSO:000013593,0.0
SSO:000029095,0.0
SSO:000012074,0.0
SSO:000012532,0.0
SSO:000023988,0.0
SSO:000005037,0.0
SSO:000019004,0.0
SSO:000008619,0.0
SSO:000012759,0.0
SSO:000008396,0.0
SSO:000011072,0.0
SSO:000011502,0.0
SSO:000012076,0.0
SSO:000043113,0.0
SSO:000034676,0.0
SSO:000007202,0.0
SSO:000035451,0.0
SSO:000011534,0.0
SSO:000008010,0.0
SSO:000043793,0.0
SSO:000013165,0.0
SSO:000005272,0.0
SSO:000017264,0.0
SSO:000019166,0.0
SSO:000031929,0.0
SSO:000008874,0.0
SSO:000018916,0.0
SSO:000005522,0.0
SSO:000025211,0.0
SSO:000021487,0.0
SSO:000003248,0.0
SSO:000001336,0.0
SSO:000018594,0.0
SSO:000042369,0.0
SSO:000020863,0.0
SSO:000001174,0.0
SSO:000039060,0.0
SSO:000033464,0.0
SSO:000038698,0.0
SSO:000034737,0.0
SSO:000035490,0.0
SSO:000021723,0.0
SSO:000011033,0.0
SSO:000011545,0.0
SSO:000001103,0.0
SSO:000025945,0.0
SSO:000010535,0.0
SSO:000029604,0.0
SSO:000003118,0.0
SSO:000043243,0.0
SSO:000012223,0.0
SSO:000005483,0.0
SSO:000024008,0.0
SSO:000010684,0.0
SSO:000031307,0.0
SSO:000008186,0.0
SSO:000017887,0.0
SSO:000012003,0.0
SSO:000041670,0.0
SSO:000009303,0.0
SSO:000022674,0.0
SSO:000000980,0.0
SSO:000008617,0.0
SSO:000033837,0.0
SSO:000042236,0.0
SSO:000004378,0.0
SSO:000000565,0.0
SSO:000042115,0.0
SSO:000025667,0.0
SSO:000018426,0.0
SSO:000044172,0.0
SSO:000016746,0.0
SSO:000042234,0.0
SSO:000025060,0.0
SSO:000021554,0.0
SSO:000019268,0.0
SSO:000020592,0.0
SSO:000025100,0.0
SSO:000003393,0.0
SSO:000043047,0.0
SSO:000026067,0.0
SSO:000002289,0.0
SSO:000008960,0.0
SSO:000006039,0.0
SSO:000020327,0.0
SSO:000000095,0.0
SSO:000005868,0.0
SSO:000020376,0.0
SSO:000011951,0.0
SSO:000026465,0.0
SSO:000008440,0.0
SSO:000018957,0.0
SSO:000025551,0.0
SSO:000012947,0.0
SSO:000009555,0.0
SSO:000002450,0.0
SSO:000000673,0.0
SSO:000003257,0.0
SSO:000008401,0.0
SSO:000001787,0.0
SSO:000042613,0.0
SSO:000012467,0.0
SSO:000012298,0.0
SSO:000002683,0.0
SSO:000003908,0.0
SSO:000017784,0.0
SSO:000007809,0.0
SSO:000005614,0.0
SSO:000024090,0.0
SSO:000042807,0.0
SSO:000027090,0.0
SSO:000018563,0.0
SSO:000024631,0.0
SSO:000025242,0.0
SSO:000025313,0.0
SSO:000043419,0.0
SSO:000038442,0.0
SSO:000004942,0.0
SSO:000036095,0.0
SSO:000020374,0.0
SSO:000000722,0.0
SSO:000037105,0.0
SSO:000006037,0.0
SSO:000042809,0.0
SSO:000024314,0.0
SSO:000028950,0.0
SSO:000041598,0.0
SSO:000006657,0.0
SSO:000002280,0.0
SSO:000005171,0.0
SSO:000043615,0.0
SSO:000042942,0.0
SSO:000024316,0.0
SSO:000002092,0.0
SSO:000006050,0.0
SSO:000043162,0.0
SSO:000044014,0.0
SSO:000000337,0.0
SSO:000001862,0.0
SSO:000000281,0.0
SSO:000010156,0.0
SSO:000018959,0.0
SSO:000002828,0.0
SSO:000033493,0.0
SSO:000030039,0.0
SSO:000008045,0.0
SSO:000000451,0.0
SSO:000018173,0.0
SSO:000039420,0.0
SSO:000042462,0.0
SSO:000030037,0.0
SSO:000020461,0.0
SSO:000002618,0.0
SSO:000018892,0.0
SSO:000003053,0.0
SSO:000038785,0.0
SSO:000012836,0.0
SSO:000017473,0.0
SSO:000000270,0.0
SSO:000021382,0.0
SSO:000002083,0.0
SSO:000012845,0.0
SSO:000021118,0.0
SSO:000008865,0.0
SSO:000025403,0.0
SSO:000022714,0.0
SSO:000013564,0.0
SSO:000007088,0.0
SSO:000017316,0.0
SSO:000043309,0.0
SSO:000023922,0.0
SSO:000004149,0.0
SSO:000001582,0.0
SSO:000024404,0.0
SSO:000004147,0.0
SSO:000044035,0.0
SSO:000021510,0.0
SSO:000038641,0.0
SSO:000024784,0.0
SSO:000001005,0.0
SSO:000012386,0.0
SSO:000008645,0.0
SSO:000000279,0.0
SSO:000003536,0.0
SSO:000001961,0.0
SSO:000043038,0.0
SSO:000009731,0.0
SSO:000042013,0.0
SSO:000033626,0.0
SSO:000011135,0.0
SSO:000016902,0.0
SSO:000016934,0.0
SSO:000011997,0.0
SSO:000022716,0.0
SSO:000005189,0.0
SSO:000000268,0.0
SSO:000000073,0.0
SSO:000001441,0.0
SSO:000001400,0.0
SSO:000010145,0.0
SSO:000010894,0.0
SSO:000017631,0.0
SSO:000033848,0.0
SSO:000000006,0.0
SSO:000038753,0.0
SSO:000002044,0.0
SSO:000013528,0.0
SSO:000003328,0.0
SSO:000025474,0.0
SSO:000043015,0.0
SSO:000022947,0.0
SSO:000010374,0.0
SSO:000001042,0.0
SSO:000024099,0.0
SSO:000004800,0.0
SSO:000028930,0.0
SSO:000018818,0.0
SSO:000018385,0.0
SSO:000005982,0.0
SSO:000011146,0.0
SSO:000034478,0.0
SSO:000009119,0.0
SSO:000029885,0.0
SSO:000000277,0.0
SSO:000005513,0.0
SSO:000009621,0.0
SSO:000005870,0.0
SSO:000042516,0.0
SSO:000031445,0.0
SSO:000025599,0.0
SSO:000018844,0.0
SSO:000030057,0.0
SSO:000025744,0.0
SSO:000009247,0.0
SSO:000010896,0.0
SSO:000010376,0.0
SSO:000042548,0.0
SSO:000039296,0.0
SSO:000029193,0.0
SSO:000033816,0.0
SSO:000017404,0.0
SSO:000016735,0.0
SSO:000004550,0.0
SSO:000043860,0.0
SSO:000001479,0.0
SSO:000022980,0.0
SSO:000000200,0.0
SSO:000000241,0.0
SSO:000043130,0.0
SSO:000003865,0.0
SSO:000036674,0.0
SSO:000043973,0.0
SSO:000000819,0.0
SSO:000008536,0.0
SSO:000001594,0.0
SSO:000029105,0.0
SSO:000001749,0.0
SSO:000005140,0.0
SSO:000000938,0.0
SSO:000013628,0.0
SSO:000006911,0.0
SSO:000042879,0.0
SSO:000001468,0.0
SSO:000042616,0.0
SSO:000002811,0.0
SSO:000029194,0.0
SSO:000012175,0.0
SSO:000036730,0.0
SSO:000017388,0.0
SSO:000003447,0.0
SSO:000012872,0.0
SSO:000001231,0.0
SSO:000002201,0.0
SSO:000043370,0.0
SSO:000008366,0.0
SSO:000001914,0.0
SSO:000025314,0.0
SSO:000016871,0.0
SSO:000002686,0.0
SSO:000011121,0.0
SSO:000018566,0.0
SSO:000012788,0.0
SSO:000001948,0.0
SSO:000035386,0.0
SSO:000002422,0.0
SSO:000042561,0.0
SSO:000000817,0.0
SSO:000010395,0.0
SSO:000025697,0.0
SSO:000009437,0.0
SSO:000036915,0.0
SSO:000035105,0.0
SSO:000025051,0.0
SSO:000005809,0.0
SSO:000010153,0.0
SSO:000001477,0.0
SSO:000023208,0.0
SSO:000025090,0.0
SSO:000012193,0.0
SSO:000021342,0.0
SSO:000033641,0.0
SSO:000023930,0.0
SSO:000024590,0.0
SSO:000017198,0.0
SSO:000016880,0.0
SSO:000010448,0.0
SSO:000018176,0.0
SSO:000029901,0.0
SSO:000020760,0.0
SSO:000029940,0.0
SSO:000019469,0.0
SSO:000009644,0.0
SSO:000002592,0.0
SSO:000033496,0.0
SSO:000023758,0.0
SSO:000007868,0.0
SSO:000043904,0.0
SSO:000026181,0.0
SSO:000001424,0.0
SSO:000031089,0.0
SSO:000007648,0.0
SSO:000017858,0.0
SSO:000001093,0.0
SSO:000026177,0.0
SSO:000021438,0.0
SSO:000020875,0.0
SSO:000036759,0.0
SSO:000000027,0.0
SSO:000044249,0.0
SSO:000023939,0.0
SSO:000002799,0.0
SSO:000020153,0.0
SSO:000006963,0.0
SSO:000023738,0.0
SSO:000004870,0.0
SSO:000031080,0.0
SSO:000043897,0.0
SSO:000000074,0.0
SSO:000026228,0.0
SSO:000001542,0.0
SSO:000031292,0.0
SSO:000019142,0.0
SSO:000010304,0.0
SSO:000043995,0.0
SSO:000010562,0.0
SSO:000039031,0.0
SSO:000021803,0.0
SSO:000009584,0.0
SSO:000021617,0.0
SSO:000007881,0.0
SSO:000003401,0.0
SSO:000002086,0.0
SSO:000002084,0.0
SSO:000003440,0.0
SSO:000017590,0.0
SSO:000021829,0.0
SSO:000004390,0.0
SSO:000024919,0.0
SSO:000023818,0.0
SSO:000042588,0.0
SSO:000021415,0.0
SSO:000024474,0.0
SSO:000009044,0.0
SSO:000008685,0.0
SSO:000029836,0.0
SSO:000005994,0.0
SSO:000033041,0.0
SSO:000001470,0.0
SSO:000022989,0.0
SSO:000009543,0.0
SSO:000019343,0.0
SSO:000000223,0.0
SSO:000043139,0.0
SSO:000026337,0.0
SSO:000002535,0.0
SSO:000017792,0.0
SSO:000016762,0.0
SSO:000043379,0.0
SSO:000024361,0.0
SSO:000021827,0.0
SSO:000025473,0.0
SSO:000013066,0.0
SSO:000021874,0.0
SSO:000003034,0.0
SSO:000013372,0.0
SSO:000010981,0.0
SSO:000002117,0.0
SSO:000005514,0.0
SSO:000007189,0.0
SSO:000004189,0.0
SSO:000003036,0.0
SSO:000021876,0.0
SSO:000011017,0.0
SSO:000013106,0.0
SSO:000010893,0.0
SSO:000030158,0.0
SSO:000029834,0.0
SSO:000012980,0.0
SSO:000043952,0.0
SSO:000021925,0.0
SSO:000005516,0.0
SSO:000033160,0.0
SSO:000038754,0.0
SSO:000010767,0.0
SSO:000017599,0.0
SSO:000028886,0.0
SSO:000042435,0.0
SSO:000008135,0.0
SSO:000007776,0.0
SSO:000019603,0.0
SSO:000031379,0.0
SSO:000004964,0.0
SSO:000010635,0.0
SSO:000010055,0.0
SSO:000029504,0.0
SSO:000031368,0.0
SSO:000013231,0.0
SSO:000039339,0.0
SSO:000013468,0.0
SSO:000029759,0.0
SSO:000007057,0.0
SSO:000029757,0.0
SSO:000042030,0.0
SSO:000009979,0.0
SSO:000016721,0.0
SSO:000029506,0.0
SSO:000005486,0.0
SSO:000022166,0.0
SSO:000001511,0.0
SSO:000008183,0.0
SSO:000002805,0.0
SSO:000017669,0.0
SSO:000020586,0.0
SSO:000026031,0.0
SSO:000000665,0.0
SSO:000000298,0.0
SSO:000017902,0.0
SSO:000036947,0.0
SSO:000005484,0.0
SSO:000025126,0.0
SSO:000038946,0.0
SSO:000004966,0.0
SSO:000018961,0.0
SSO:000035074,0.0
SSO:000009416,0.0
SSO:000012520,0.0
SSO:000029223,0.0
SSO:000012632,0.0
SSO:000011978,0.0
SSO:000025578,0.0
SSO:000021533,0.0
SSO:000012606,0.0
SSO:000016697,0.0
SSO:000007703,0.0
SSO:000006147,0.0
SSO:000024123,0.0
SSO:000042727,0.0
SSO:000010864,0.0
SSO:000034652,0.0
SSO:000012207,0.0
SSO:000043601,0.0
SSO:000006561,0.0
SSO:000000194,0.0
SSO:000029810,0.0
SSO:000029573,0.0
SSO:000020430,0.0
SSO:000037277,0.0
SSO:000006841,0.0
SSO:000009769,0.0
SSO:000043071,0.0
SSO:000025339,0.0
SSO:000001939,0.0
SSO:000002708,0.0
SSO:000039880,0.0
SSO:000021770,0.0
SSO:000024956,0.0
SSO:000019200,0.0
SSO:000035076,0.0
SSO:000025168,0.0
SSO:000004030,0.0
SSO:000033125,0.0
SSO:000008999,0.0
SSO:000000196,0.0
SSO:000008895,0.0
SSO:000020584,0.0
SSO:000017936,0.0
SSO:000002258,0.0
SSO:000022632,0.0
SSO:000003186,0.0
SSO:000011533,0.0
SSO:000019029,0.0
SSO:000024465,0.0
SSO:000024667,0.0
SSO:000038512,0.0
SSO:000000212,0.0
SSO:000043116,0.0
SSO:000009133,0.0
SSO:000012503,0.0
SSO:000037095,0.0
SSO:000009760,0.0
SSO:000006809,0.0
SSO:000022281,0.0
SSO:000000901,0.0
SSO:000012073,0.0
SSO:000029938,0.0
SSO:000041600,0.0
SSO:000010430,0.0
SSO:000003449,0.0
SSO:000020304,0.0
SSO:000044136,0.0
SSO:000008873,0.0
SSO:000024100,0.0
SSO:000036105,0.0
SSO:000001563,0.0
SSO:000029425,0.0
SSO:000019163,0.0
SSO:000002238,0.0
SSO:000000065,0.0
SSO:000029819,0.0
SSO:000025181,0.0
SSO:000044134,0.0
SSO:000009185,0.0
SSO:000033822,0.0
SSO:000021779,0.0
SSO:000012529,0.0
SSO:000013203,0.0
SSO:000010459,0.0
SSO:000002896,0.0
SSO:000010692,0.0
SSO:000012004,0.0
SSO:000001104,0.0
SSO:000026452,0.0
SSO:000043244,0.0
SSO:000019076,0.0
SSO:000029603,0.0
SSO:000000142,0.0
SSO:000009172,0.0
SSO:000017067,0.0
SSO:000011034,0.0
SSO:000031890,0.0
SSO:000001106,0.0
SSO:000023468,0.0
SSO:000019074,0.0
SSO:000021553,0.0
SSO:000023916,0.0
SSO:000010046,0.0
SSO:000019506,0.0
SSO:000005115,0.0
SSO:000002327,0.0
SSO:000029791,0.0
SSO:000004091,0.0
SSO:000007657,0.0
SSO:000000384,0.0
SSO:000031370,0.0
SSO:000030905,0.0
SSO:000021311,0.0
SSO:000024678,0.0
SSO:000007037,0.0
SSO:000028961,0.0
SSO:000010586,0.0
SSO:000013075,0.0
SSO:000020683,0.0
SSO:000019362,0.0
SSO:000039887,0.0
SSO:000004630,0.0
SSO:000007091,0.0
SSO:000042811,0.0
SSO:000020158,0.0
SSO:000031925,0.0
SSO:000020390,0.0
SSO:000025006,0.0
SSO:000006535,0.0
SSO:000042882,0.0
SSO:000017750,0.0
SSO:000038747,0.0
SSO:000012762,0.0
SSO:000035123,0.0
SSO:000000599,0.0
SSO:000018921,0.0
SSO:000039268,0.0
SSO:000029322,0.0
SSO:000025277,0.0
SSO:000030043,0.0
SSO:000003040,0.0
SSO:000043990,0.0
SSO:000010399,0.0
SSO:000025166,0.0
SSO:000012972,0.0
SSO:000019936,0.0
SSO:000017739,0.0
SSO:000021309,0.0
SSO:000009703,0.0
SSO:000042926,0.0
SSO:000000294,0.0
SSO:000012608,0.0
SSO:000024207,0.0
SSO:000000198,0.0
SSO:000031328,0.0
SSO:000002812,0.0
SSO:000009727,0.0
SSO:000018698,0.0
SSO:000036744,0.0
SSO:000000919,0.0
SSO:000022350,0.0
SSO:000004926,0.0
SSO:000025004,0.0
SSO:000038477,0.0
SSO:000042769,0.0
SSO:000013131,0.0
SSO:000000069,0.0
SSO:000000263,0.0
SSO:000026032,0.0
SSO:000016722,0.0
SSO:000039193,0.0
SSO:000005117,0.0
SSO:000003262,0.0
SSO:000000956,0.0
SSO:000017940,0.0
SSO:000043239,0.0
SSO:000033120,0.0
SSO:000000123,0.0
SSO:000017343,0.0
SSO:000004543,0.0
SSO:000031155,0.0
SSO:000013493,0.0
SSO:000029361,0.0
SSO:000012348,0.0
SSO:000018358,0.0
SSO:000002994,0.0
SSO:000004153,0.0
SSO:000008549,0.0
SSO:000023992,0.0
SSO:000012889,0.0
SSO:000007395,0.0
SSO:000001295,0.0
SSO:000042979,0.0
SSO:000006365,0.0
SSO:000025164,0.0
SSO:000003445,0.0
SSO:000000838,0.0
SSO:000016853,0.0
SSO:000034404,0.0
SSO:000028861,0.0
SSO:000004083,0.0
SSO:000007083,0.0
SSO:000021001,0.0
SSO:000024209,0.0
SSO:000007655,0.0
SSO:000021323,0.0
SSO:000041922,0.0
SSO:000019954,0.0
SSO:000019508,0.0
SSO:000002138,0.0
SSO:000007981,0.0
SSO:000019069,0.0
SSO:000013151,0.0
SSO:000000025,0.0
SSO:000012569,0.0
SSO:000003860,0.0
SSO:000025520,0.0
SSO:000011920,0.0
SSO:000000420,0.0
SSO:000002245,0.0
SSO:000024938,0.0
SSO:000017573,0.0
SSO:000043375,0.0
SSO:000018986,0.0
SSO:000000792,0.0
SSO:000023719,0.0
SSO:000020331,0.0
SSO:000012567,0.0
SSO:000042981,0.0
SSO:000038542,0.0
SSO:000008080,0.0
SSO:000044138,0.0
SSO:000006021,0.0
SSO:000002202,0.0
SSO:000024020,0.0
SSO:000012871,0.0
SSO:000020765,0.0
SSO:000029945,0.0
SSO:000004185,0.0
SSO:000006555,0.0
SSO:000021341,0.0
SSO:000021300,0.0
SSO:000020824,0.0
SSO:000024627,0.0
SSO:000001068,0.0
SSO:000002898,0.0
SSO:000038505,0.0
SSO:000000815,0.0
SSO:000012330,0.0
SSO:000012985,0.0
SSO:000036531,0.0
SSO:000033317,0.0
SSO:000019667,0.0
SSO:000001745,0.0
SSO:000000597,0.0
SSO:000002254,0.0
SSO:000000361,0.0
SSO:000036429,0.0
SSO:000028986,0.0
SSO:000000296,0.0
SSO:000033165,0.0
SSO:000002256,0.0
SSO:000012181,0.0
SSO:000038948,0.0
SSO:000029508,0.0
SSO:000001475,0.0
SSO:000030086,0.0
SSO:000029465,0.0
SSO:000024552,0.0
SSO:000043216,0.0
SSO:000009637,0.0
SSO:000001070,0.0
SSO:000023830,0.0
SSO:000010975,0.0
SSO:000012887,0.0
SSO:000001541,0.0
SSO:000017241,0.0
SSO:000012170,0.0
SSO:000010824,0.0
SSO:000029954,0.0
SSO:000009691,0.0
SSO:000006998,0.0
SSO:000009057,0.0
SSO:000033225,0.0
SSO:000002360,0.0
SSO:000002149,0.0
SSO:000034099,0.0
SSO:000009014,0.0
SSO:000012743,0.0
SSO:000019296,0.0
SSO:000020659,0.0
SSO:000000847,0.0
SSO:000033063,0.0
SSO:000043554,0.0
SSO:000024901,0.0
SSO:000005240,0.0
SSO:000001837,0.0
SSO:000025853,0.0
SSO:000028962,0.0
SSO:000029025,0.0
SSO:000017469,0.0
SSO:000017194,0.0
SSO:000007725,0.0
SSO:000024105,0.0
SSO:000004864,0.0
SSO:000002807,0.0
SSO:000026722,0.0
SSO:000006136,0.0
SSO:000020720,0.0
SSO:000008150,0.0
SSO:000028888,0.0
SSO:000000945,0.0
SSO:000018577,0.0
SSO:000022348,0.0
SSO:000036060,0.0
SSO:000033129,0.0
SSO:000012690,0.0
SSO:000037090,0.0
SSO:000019403,0.0
SSO:000012031,0.0
SSO:000017836,0.0
SSO:000012473,0.0
SSO:000026451,0.0
SSO:000017748,0.0
SSO:000001935,0.0
SSO:000019294,0.0
SSO:000002613,0.0
SSO:000002061,0.0
SSO:000021596,0.0
SSO:000029864,0.0
SSO:000011075,0.0
SSO:000002853,0.0
SSO:000001017,0.0
SSO:000009460,0.0
SSO:000010757,0.0
SSO:000012043,0.0
SSO:000023726,0.0
SSO:000017189,0.0
SSO:000037110,0.0
SSO:000021682,0.0
SSO:000000981,0.0
SSO:000035491,0.0
SSO:000026367,0.0
SSO:000022684,0.0
SSO:000026202,0.0
SSO:000043568,0.0
SSO:000016812,0.0
SSO:000007112,0.0
SSO:000010483,0.0
SSO:000006062,0.0
